tid,title,url,imdbRating,duration,year,nrOfWins,nrOfNominations
tt0062229,Der eiskalte Engel (1967),http://www.imdb.com/title/tt0062229/,8.2,6300,1967,0,0
tt0069995,Wenn die Gondeln Trauer tragen (1973),http://www.imdb.com/title/tt0069995/,7.4,6600,1973,0,8
tt0025919,Napoleon vom Broadway (1934),http://www.imdb.com/title/tt0025919/,7.9,5460,1934,1,0
tt0054167,Augen der Angst (1960),http://www.imdb.com/title/tt0054167/,7.8,6060,1960,0,0
tt0061811,In der Hitze der Nacht (1967),http://www.imdb.com/title/tt0061811/,8,6540,1967,17,12
tt3317282,Videoclub (2013),http://www.imdb.com/title/tt3317282/,4.9,,2013,0,0
tt0071877,Mord im Orient Express (1974),http://www.imdb.com/title/tt0071877/,7.3,7680,1974,8,16
tt0019421,Buster Keaton - Dampfer-Willis Sohn (1928),http://www.imdb.com/title/tt0019421/,8,4200,1928,0,0
tt0090756,Blue Velvet (1986),http://www.imdb.com/title/tt0090756/,7.8,7200,1986,22,11
tt0077413,Tod auf dem Nil (1978),http://www.imdb.com/title/tt0077413/,7.2,8400,1978,4,5
tt0083908,Das Böse unter der Sonne (1982),http://www.imdb.com/title/tt0083908/,7,7020,1982,0,0
tt0093223,Haus der Spiele (1987),http://www.imdb.com/title/tt0093223/,7.3,6120,1987,6,2
tt1216487,Verdammnis (2009),http://www.imdb.com/title/tt1216487/,7.1,7740,2009,0,0
tt0112722,Copykill (1995),http://www.imdb.com/title/tt0112722/,6.5,7380,1995,2,1
tt0228786,Die purpurnen Flüsse (2000),http://www.imdb.com/title/tt0228786/,6.9,6360,2000,1,9
tt0021165,Mord - Sir John greift ein! (1930),http://www.imdb.com/title/tt0021165/,6.4,6240,1930,0,0
tt0027996,Mr. Deeds geht in die Stadt (1936),http://www.imdb.com/title/tt0027996/,8,6900,1936,5,5
tt0035169,The Palm Beach Story (1942),http://www.imdb.com/title/tt0035169/,7.9,5280,1942,0,0
tt0091787,Precious Images (1986),http://www.imdb.com/title/tt0091787/,7.4,480,1986,2,1
tt0080388,Atlantic City\,atlantic city usa,http://www.imdb.com/title/tt0080388/,9189,6240,video.movie,27
tt0028096,Der versteinerte Wald (1936),http://www.imdb.com/title/tt0028096/,7.7,4920,1936,0,0
tt0171804,Boys Don't Cry (1999),http://www.imdb.com/title/tt0171804/,7.6,7080,1999,47,27
tt0086066,Die Outsider (1983),http://www.imdb.com/title/tt0086066/,7.2,5460,1983,1,3
tt0067549,The Panic in Needle Park (1971),http://www.imdb.com/title/tt0067549/,7.1,6600,1971,1,1
tt0019379,Es tut sich was in Hollywood (1928),http://www.imdb.com/title/tt0019379/,8.3,4980,1928,1,0
tt0456396,Das Kind (2005),http://www.imdb.com/title/tt0456396/,7.4,6000,2005,12,12
tt0117509,William Shakespeares Romeo & Julia (1996),http://www.imdb.com/title/tt0117509/,6.9,7200,1996,13,20
tt0029453,Pépé le Moko - Im Dunkel von Algier (1937),http://www.imdb.com/title/tt0029453/,7.7,5640,1937,2,0
tt0114660,Das Leben nach dem Tod in Denver (1995),http://www.imdb.com/title/tt0114660/,6.8,6900,1995,2,0
tt0069762,Badlands (1973),http://www.imdb.com/title/tt0069762/,7.9,5640,1973,3,0
tt0043386,Goldhelm (1952),http://www.imdb.com/title/tt0043386/,7.8,5100,1952,1,1
tt0010879,When the Clouds Roll by (1919),http://www.imdb.com/title/tt0010879/,7,5100,1919,0,0
tt0433547,Destroy All Humans! (Video Game 2005),http://www.imdb.com/title/tt0433547/,7.9,,2005,0,0
tt0028597,Die schreckliche Wahrheit (1937),http://www.imdb.com/title/tt0028597/,8,5460,1937,1,5
tt0048728,Über den Dächern von Nizza (1955),http://www.imdb.com/title/tt0048728/,7.5,6360,1955,0,5
tt0037008,Laura (1944),http://www.imdb.com/title/tt0037008/,8.2,5280,1944,1,4
tt0028010,Mein Mann Godfrey (1936),http://www.imdb.com/title/tt0028010/,8.2,5640,1936,1,0
tt0058329,Marnie (1964),http://www.imdb.com/title/tt0058329/,7.2,7800,1964,0,0
tt0802096,Whose Line Is It Anyway? Episode #2.7 (TV Episode 1989),http://www.imdb.com/title/tt0802096/,,2220,1989,0,0
tt0015116,Manhandled (1924),http://www.imdb.com/title/tt0015116/,8.3,4500,1924,0,0
tt0462071,The 100 Greatest War Films (TV Movie 2005),http://www.imdb.com/title/tt0462071/,5.3,23100,2005,0,0
tt0056714,Zatôichi monogatari (1962),http://www.imdb.com/title/tt0056714/,7.7,5760,1962,0,0
tt0036400,Judo Saga - Die Legende vom großen Judo (1943),http://www.imdb.com/title/tt0036400/,6.9,4740,1943,0,0
tt0955308,Robin Hood (2010),http://www.imdb.com/title/tt0955308/,6.7,8400,2010,1,11
tt0317648,Hidalgo - 3000 Meilen zum Ruhm (2004),http://www.imdb.com/title/tt0317648/,6.6,8160,2004,1,2
tt0472043,Apocalypto (2006),http://www.imdb.com/title/tt0472043/,7.8,8340,2006,7,14
tt0069113,Die Höllenfahrt der Poseidon (1972),http://www.imdb.com/title/tt0069113/,7.1,7020,1972,4,13
tt0066603,Zatôichi to Yôjinbô (1970),http://www.imdb.com/title/tt0066603/,7.2,4740,1970,0,0
tt0078243,Die 36 Kammern der Shaolin (1978),http://www.imdb.com/title/tt0078243/,7.8,6900,1978,0,0
tt0089153,Fleisch & Blut (1985),http://www.imdb.com/title/tt0089153/,6.7,7560,1985,2,1
tt0078513,Yagyû ichizoku no inbô (1978),http://www.imdb.com/title/tt0078513/,7.3,7800,1978,0,0
tt0054953,Die Kanonen von Navarone (1961),http://www.imdb.com/title/tt0054953/,7.6,9480,1961,4,10
tt0050613,Das Schloß im Spinnwebwald (1957),http://www.imdb.com/title/tt0050613/,8.2,6600,1957,3,1
tt3332258,Smashing UK Top 10 Top 10 International Films (TV Episode 2013),http://www.imdb.com/title/tt3332258/,,600,2013,0,0
tt0012532,Zwei Waisen im Sturm (1921),http://www.imdb.com/title/tt0012532/,8.1,9120,1921,0,0
tt0020298,Queen Kelly (1929),http://www.imdb.com/title/tt0020298/,8,6060,1929,1,0
tt0019788,Coquette (1929),http://www.imdb.com/title/tt0019788/,7.4,4560,1929,0,0
tt0019344,...aber das Fleisch ist schwach (1928),http://www.imdb.com/title/tt0019344/,8.1,5820,1928,0,0
tt0012763,Der Überfall auf die Virginiapost (1921),http://www.imdb.com/title/tt0012763/,8.2,5940,1921,2,0
tt0029606,Ein Stern geht auf (1937),http://www.imdb.com/title/tt0029606/,7.7,6660,1937,2,7
tt0022054,The Last Flight (1931),http://www.imdb.com/title/tt0022054/,7.9,4560,1931,0,0
tt0055601,Viridiana (1961),http://www.imdb.com/title/tt0055601/,8.2,5400,1961,1,0
tt0037884,Das verlorene Wochenende (1945),http://www.imdb.com/title/tt0037884/,8.1,6060,1945,11,3
tt0022834,Der schöne Karl (1932),http://www.imdb.com/title/tt0022834/,8.1,4620,1932,0,0
tt0407969,The Magic of Fellini (TV Movie 2002),http://www.imdb.com/title/tt0407969/,6.1,3360,2002,0,0
tt0039689,Goldenes Gift (1947),http://www.imdb.com/title/tt0039689/,8.1,5820,1947,1,0
tt0019258,Ein Mädel mit Tempo (1928),http://www.imdb.com/title/tt0019258/,8.2,4680,1928,0,0
tt0037865,Todsünde (1945),http://www.imdb.com/title/tt0037865/,7.8,6600,1945,0,3
tt0046126,Niagara (1953),http://www.imdb.com/title/tt0046126/,7.1,5520,1953,0,0
tt0040823,Du lebst noch 105 Minuten (1948),http://www.imdb.com/title/tt0040823/,7.5,5340,1948,0,2
tt0041088,Act of Violence (1948),http://www.imdb.com/title/tt0041088/,7.5,4920,1948,0,0
tt0041958,Gefahr in Frisco (1949),http://www.imdb.com/title/tt0041958/,7.8,5640,1949,0,0
tt0047985,An einem Tag wie jeder andere (1955),http://www.imdb.com/title/tt0047985/,7.6,6720,1955,3,0
tt0042046,Das unheimliche Fenster (1949),http://www.imdb.com/title/tt0042046/,7.5,4380,1949,1,2
tt0039725,Hemmungslose Liebe (1947),http://www.imdb.com/title/tt0039725/,7.2,6480,1947,0,0
tt0051036,Dein Schicksal in meiner Hand (1957),http://www.imdb.com/title/tt0051036/,8.2,5760,1957,2,2
tt0038559,Gilda (1946),http://www.imdb.com/title/tt0038559/,7.8,6600,1946,1,0
tt0091167,Hannah und ihre Schwestern (1986),http://www.imdb.com/title/tt0091167/,8,6180,1986,26,20
tt1896410,Siskel & Ebert & the Movies Men in Black/Wild America/Out to Sea (TV Episode 1997),http://www.imdb.com/title/tt1896410/,,1800,1997,0,0
tt0048254,Der Tiger von New York (1955),http://www.imdb.com/title/tt0048254/,6.8,4020,1955,1,0
tt0047437,Sabrina (1954),http://www.imdb.com/title/tt0047437/,7.8,6780,1954,6,7
tt0036342,Im Schatten des Zweifels (1943),http://www.imdb.com/title/tt0036342/,8,6480,1943,1,2
tt0045897,Ich beichte (1953),http://www.imdb.com/title/tt0045897/,7.3,5700,1953,0,0
tt0035432,Die Narbenhand (1942),http://www.imdb.com/title/tt0035432/,7.6,4860,1942,0,0
tt0042832,Unter Geheimbefehl (1950),http://www.imdb.com/title/tt0042832/,7.3,5760,1950,2,3
tt0048021,Rififi (1955),http://www.imdb.com/title/tt0048021/,8.2,7320,1955,5,1
tt0042788,Die Ratte von Soho (1950),http://www.imdb.com/title/tt0042788/,8,6060,1950,0,0
tt0040506,Gangster in Key Largo (1948),http://www.imdb.com/title/tt0040506/,7.9,6000,1948,0,1
tt0097123,Verbrechen und andere Kleinigkeiten (1989),http://www.imdb.com/title/tt0097123/,8.1,6240,1989,13,17
tt0029322,Denen ist nichts heilig (1937),http://www.imdb.com/title/tt0029322/,7.6,4620,1937,0,0
tt0032599,His Girl Friday - Sein Mädchen für besondere Fälle (1940),http://www.imdb.com/title/tt0032599/,8.1,5520,1940,1,0
tt0111705,Who Do You Think You're Fooling? (1994),http://www.imdb.com/title/tt0111705/,5.3,660,1994,0,0
tt0918927,Glaubensfrage (2008),http://www.imdb.com/title/tt0918927/,7.5,6240,2008,19,44
tt1149362,Das weiße Band - Eine deutsche Kindergeschichte (2009),http://www.imdb.com/title/tt1149362/,7.8,8640,2009,50,25
tt1360860,Alles über Elly (2009),http://www.imdb.com/title/tt1360860/,8.2,7140,2009,13,8
tt0208990,Das Zimmer meines Sohnes (2001),http://www.imdb.com/title/tt0208990/,7.4,5940,2001,11,25
tt0054698,Frühstück bei Tiffany (1961),http://www.imdb.com/title/tt0054698/,7.8,6900,1961,13,8
tt0278731,Spider (2002),http://www.imdb.com/title/tt0278731/,6.9,5880,2002,12,22
tt0057495,Shock Corridor (1963),http://www.imdb.com/title/tt0057495/,7.6,6060,1963,2,0
tt0053619,Die mit der Liebe spielen (1960),http://www.imdb.com/title/tt0053619/,7.9,8580,1960,5,6
tt1068649,So viele Jahre liebe ich dich (2008),http://www.imdb.com/title/tt1068649/,7.6,7020,2008,14,19
tt0051077,Eva mit 3 Gesichtern (1957),http://www.imdb.com/title/tt0051077/,7.3,5460,1957,2,1
tt0022264,The Phantom of Paris (1931),http://www.imdb.com/title/tt0022264/,7.6,4440,1931,0,0
tt0079522,Manhattan (1979),http://www.imdb.com/title/tt0079522/,8,5760,1979,19,14
tt0052561,Anatomie eines Mordes (1959),http://www.imdb.com/title/tt0052561/,8.1,9600,1959,9,11
tt0021633,The Bachelor Father (1931),http://www.imdb.com/title/tt0021633/,7.8,5400,1931,0,0
tt0053935,Eiskalt in Alexandrien (1958),http://www.imdb.com/title/tt0053935/,7.9,7740,1958,1,1
tt0035800,Destroyer (1943),http://www.imdb.com/title/tt0035800/,6.7,5940,1943,0,0
tt0065207,Agenten sterben einsam (1968),http://www.imdb.com/title/tt0065207/,7.7,9480,1968,1,2
tt0043265,African Queen (1951),http://www.imdb.com/title/tt0043265/,8,6300,1951,4,6
tt0311113,Master & Commander - Bis ans Ende der Welt (2003),http://www.imdb.com/title/tt0311113/,7.4,8280,2003,22,57
tt0097027,Die Verdammten des Krieges (1989),http://www.imdb.com/title/tt0097027/,7,6780,1989,3,1
tt0082432,Gallipoli (1981),http://www.imdb.com/title/tt0082432/,7.6,6600,1981,11,5
tt0240510,Die vier Federn (2002),http://www.imdb.com/title/tt0240510/,6.5,7920,2002,0,0
tt0059885,Colonel von Ryans Expreß (1965),http://www.imdb.com/title/tt0059885/,7.1,7020,1965,2,1
tt1636227,Parks and Recreation Eagleton (TV Episode 2011),http://www.imdb.com/title/tt1636227/,8.3,1260,2011,0,0
tt0813547,Die Fälscher (2007),http://www.imdb.com/title/tt0813547/,7.6,5880,2007,6,9
tt0280653,Der Stellvertreter (2002),http://www.imdb.com/title/tt0280653/,7.3,7920,2002,4,8
tt0073650,Die 120 Tage von Sodom (1975),http://www.imdb.com/title/tt0073650/,6,6960,1975,0,0
tt0053976,Die Jungfrauenquelle (1960),http://www.imdb.com/title/tt0053976/,8.1,5340,1960,4,2
tt0060522,Wie klaut man eine Million? (1966),http://www.imdb.com/title/tt0060522/,7.6,7380,1966,0,0
tt0810861,... A Father... A Son... Once Upon a Time in Hollywood (TV Movie 2005),http://www.imdb.com/title/tt0810861/,7.7,5700,2005,0,0
tt0120669,Angst und Schrecken in Las Vegas (1998),http://www.imdb.com/title/tt0120669/,7.8,7080,1998,1,1
tt0100998,Akira Kurosawa's Träume (1990),http://www.imdb.com/title/tt0100998/,7.8,7140,1990,3,8
tt0478304,The Tree of Life (2011),http://www.imdb.com/title/tt0478304/,6.7,8340,2011,61,50
tt0110148,Interview mit einem Vampir - Aus der Chronik der Vampire (1994),http://www.imdb.com/title/tt0110148/,7.6,7380,1994,19,18
tt0067445,Tod in Venedig (1971),http://www.imdb.com/title/tt0067445/,7.6,7800,1971,18,6
tt0021331,Das Blut eines Dichters (1932),http://www.imdb.com/title/tt0021331/,7.5,3300,1932,1,0
tt0059643,Die Handschrift von Saragossa (1965),http://www.imdb.com/title/tt0059643/,8,10920,1965,1,0
tt0064940,Fellinis Satyricon (1969),http://www.imdb.com/title/tt0064940/,6.9,7680,1969,7,6
tt1212419,Hereafter - Das Leben danach (2010),http://www.imdb.com/title/tt1212419/,6.5,7740,2010,4,11
tt0074147,Von Angesicht zu Angesicht (1976),http://www.imdb.com/title/tt0074147/,7.7,6840,1976,8,2
tt0825354,Mission Hill Plan 9 from Mission Hill (or I Married a Gay Man from Outer Space) (TV Episode 2002),http://www.imdb.com/title/tt0825354/,7.4,1800,2002,0,0
tt0057611,Das Schweigen (1963),http://www.imdb.com/title/tt0057611/,8,5760,1963,3,1
tt0077711,Herbstsonate (1978),http://www.imdb.com/title/tt0077711/,8.2,5940,1978,13,2
tt0063611,Schande (1968),http://www.imdb.com/title/tt0063611/,7.9,6180,1968,10,0
tt0057358,Licht im Winter (1963),http://www.imdb.com/title/tt0057358/,8,4860,1963,1,0
tt0087884,Paris\,paris texas,http://www.imdb.com/title/tt0087884/,34465,8820,video.movie,16
tt0091670,Opfer (1986),http://www.imdb.com/title/tt0091670/,8.1,8520,1986,8,1
tt0054130,Die Nacht (1961),http://www.imdb.com/title/tt0054130/,7.9,6900,1961,6,1
tt0056058,Harakiri (1962),http://www.imdb.com/title/tt0056058/,8.6,7980,1962,8,2
tt0046438,Die Reise nach Tokio (1953),http://www.imdb.com/title/tt0046438/,8.3,8160,1953,2,0
tt0065571,Der Konformist (1970),http://www.imdb.com/title/tt0065571/,8.1,6660,1970,11,2
tt0061395,Belle de Jour - Schöne des Tages (1967),http://www.imdb.com/title/tt0061395/,7.8,6060,1967,5,0
tt0319061,Big Fish - Der Zauber\,big fish der zauber der ein leben zur legende macht,http://www.imdb.com/title/tt0319061/,295910,7500,video.movie,0
tt0117381,Zwielicht (1996),http://www.imdb.com/title/tt0117381/,7.7,7740,1996,10,6
tt0452623,Gone Baby gone - Kein Kinderspiel (2007),http://www.imdb.com/title/tt0452623/,7.7,6840,2007,23,12
tt0091605,Der Name der Rose (1986),http://www.imdb.com/title/tt0091605/,7.8,7800,1986,13,5
tt0104257,Eine Frage der Ehre (1992),http://www.imdb.com/title/tt0104257/,7.6,8280,1992,9,15
tt1132620,Verblendung (2009),http://www.imdb.com/title/tt1132620/,7.8,9120,2009,12,22
tt0154506,Following (1998),http://www.imdb.com/title/tt0154506/,7.6,4140,1998,5,4
tt0465538,Michael Clayton (2007),http://www.imdb.com/title/tt0465538/,7.3,7140,2007,19,60
tt0278504,Insomnia - Schlaflos (2002),http://www.imdb.com/title/tt0278504/,7.2,7080,2002,1,8
tt0095647,Mississippi Burning - Die Wurzel des Hasses (1988),http://www.imdb.com/title/tt0095647/,7.8,7680,1988,18,19
tt0091021,Exit (1985),http://www.imdb.com/title/tt0091021/,6.6,960,1985,1,4
tt0684853,Remington Steele In the Steele of the Night (TV Episode 1982),http://www.imdb.com/title/tt0684853/,7.9,3600,1982,0,0
tt0039224,Zelle R 17 (1947),http://www.imdb.com/title/tt0039224/,7.7,5880,1947,0,0
tt0033149,Nachts unterwegs (1940),http://www.imdb.com/title/tt0033149/,7.3,5700,1940,0,0
tt0107614,Mrs. Doubtfire - Das stachelige Kindermädchen (1993),http://www.imdb.com/title/tt0107614/,6.8,7500,1993,9,6
tt2441444,Lili Marlene (2007),http://www.imdb.com/title/tt2441444/,,2400,2007,0,0
tt0130827,Lola rennt (1998),http://www.imdb.com/title/tt0130827/,7.8,4860,1998,28,15
tt0108399,True Romance (1993),http://www.imdb.com/title/tt0108399/,8,7200,1993,1,6
tt0345561,La leggenda di Al\,la leggenda di al john e jack,http://www.imdb.com/title/tt0345561/,1520,6300,video.movie,0
tt0049833,Die zehn Gebote (1956),http://www.imdb.com/title/tt0049833/,7.9,13200,1956,5,7
tt0056264,Meuterei auf der Bounty (1962),http://www.imdb.com/title/tt0056264/,7.2,10680,1962,2,6
tt0056059,Hatari (1962),http://www.imdb.com/title/tt0056059/,7.3,9420,1962,1,0
tt0120744,Der Mann in der eisernen Maske (1998),http://www.imdb.com/title/tt0120744/,6.4,7920,1998,3,2
tt0245844,Monte Cristo (2002),http://www.imdb.com/title/tt0245844/,7.7,7860,2002,0,0
tt0054331,Spartacus (1960),http://www.imdb.com/title/tt0054331/,8,11820,1960,6,9
tt0073012,Die vier Halunken der Königin (1974),http://www.imdb.com/title/tt0073012/,7.1,6480,1974,1,1
tt1186830,Agora - Die Säulen des Himmels (2009),http://www.imdb.com/title/tt1186830/,7.2,7620,2009,9,12
tt0058777,Zulu (1964),http://www.imdb.com/title/tt0058777/,7.8,8280,1964,0,0
tt0066473,Tora! Tora! Tora! (1970),http://www.imdb.com/title/tt0066473/,7.5,8640,1970,1,7
tt0375154,Tristan + Isolde (2006),http://www.imdb.com/title/tt0375154/,6.9,7500,2006,0,0
tt0019702,Erpressung (1929),http://www.imdb.com/title/tt0019702/,7.1,5100,1929,0,0
tt0108358,Tombstone (1993),http://www.imdb.com/title/tt0108358/,7.9,7800,1993,0,0
tt0091474,Blutmond (1986),http://www.imdb.com/title/tt0091474/,7.2,7140,1986,1,1
tt0064622,Magic Christian (1969),http://www.imdb.com/title/tt0064622/,6.2,5520,1969,0,0
tt0049470,Der Mann\,der mann der zuviel wu te,http://www.imdb.com/title/tt0049470/,32447,7200,video.movie,1
tt0425210,Lucky Number Slevin (2006),http://www.imdb.com/title/tt0425210/,7.8,6600,2006,4,3
tt0073802,Die drei Tage des Condor (1975),http://www.imdb.com/title/tt0073802/,7.5,7020,1975,5,3
tt0443543,The Illusionist - Nichts ist wie es scheint (2006),http://www.imdb.com/title/tt0443543/,7.6,6600,2006,6,8
tt0387131,Der ewige Gärtner (2005),http://www.imdb.com/title/tt0387131/,7.5,7740,2005,23,45
tt0073580,Beruf: Reporter (1975),http://www.imdb.com/title/tt0073580/,7.7,7560,1975,4,1
tt0101669,Schatten der Vergangenheit (1991),http://www.imdb.com/title/tt0101669/,7,6420,1991,1,4
tt0206634,Children of Men (2006),http://www.imdb.com/title/tt0206634/,7.9,6540,2006,28,29
tt0324554,Sehnsüchtig (2004),http://www.imdb.com/title/tt0324554/,7,6840,2004,0,0
tt0125659,Öffne die Augen (1997),http://www.imdb.com/title/tt0125659/,7.8,7020,1997,5,11
tt1139797,So finster die Nacht (2008),http://www.imdb.com/title/tt1139797/,8,6900,2008,63,23
tt0029811,Jung und unschuldig (1937),http://www.imdb.com/title/tt0029811/,7.1,4800,1937,0,0
tt0289765,Roter Drache (2002),http://www.imdb.com/title/tt0289765/,7.2,7440,2002,6,7
tt0076788,Deckname Sweeny (1977),http://www.imdb.com/title/tt0076788/,6.8,5340,1977,1,0
tt0042804,Die Vergessenen (1950),http://www.imdb.com/title/tt0042804/,8.1,5100,1950,12,4
tt0018742,Der Kameramann (1928),http://www.imdb.com/title/tt0018742/,8.3,4140,1928,1,0
tt0065112,Topas (1969),http://www.imdb.com/title/tt0065112/,6.3,8580,1969,3,1
tt0054248,Rocco und seine Brüder (1960),http://www.imdb.com/title/tt0054248/,8.3,10620,1960,9,7
tt1235166,Ein Prophet (2009),http://www.imdb.com/title/tt1235166/,7.9,9300,2009,32,31
tt0057869,Die Außenseiterbande (1964),http://www.imdb.com/title/tt0057869/,7.9,5700,1964,0,0
tt0060138,Zum Beispiel Balthasar (1966),http://www.imdb.com/title/tt0060138/,7.9,5700,1966,4,0
tt0070379,Hexenkessel (1973),http://www.imdb.com/title/tt0070379/,7.5,6720,1973,5,2
tt0247586,Die neun Königinnen (2000),http://www.imdb.com/title/tt0247586/,7.9,6840,2000,22,8
tt0794374,Yihe yuan (2006),http://www.imdb.com/title/tt0794374/,7,9480,2006,0,0
tt1605783,Midnight in Paris (2011),http://www.imdb.com/title/tt1605783/,7.7,5640,2011,18,52
tt0055256,Eins\, drei (1961),eins zwei drei,8,11935,1961,video.movie
tt1045658,Silver Linings (2012),http://www.imdb.com/title/tt1045658/,7.9,7320,2012,62,78
tt2334873,Blue Jasmine (2013),http://www.imdb.com/title/tt2334873/,7.4,5880,2013,26,35
tt0063462,Frühling für Hitler (1967),http://www.imdb.com/title/tt0063462/,7.7,5280,1967,2,5
tt0063415,Der Partyschreck (1968),http://www.imdb.com/title/tt0063415/,7.6,5940,1968,0,0
tt0066765,Die wunderbare Welt der Schwerkraft (1971),http://www.imdb.com/title/tt0066765/,7.6,5280,1971,0,0
tt0084352,Monty Python Live at the Hollywood Bowl (1982),http://www.imdb.com/title/tt0084352/,7.9,4620,1982,0,0
tt0795368,Sterben für Anfänger (2007),http://www.imdb.com/title/tt0795368/,7.4,5400,2007,2,0
tt0218839,Best in Show (2000),http://www.imdb.com/title/tt0218839/,7.5,5400,2000,13,10
tt0050706,Mein Onkel (1958),http://www.imdb.com/title/tt0050706/,7.9,7020,1958,6,2
tt0086206,Ronde de nuit (1984),http://www.imdb.com/title/tt0086206/,4.5,5700,1984,0,0
